Event_ID,Station,Date,Year,JulianDay,HF_Time,Swell_Time,SwellMetric,HF_Count,Swell_Count,Swell_Amp_Z,Swell_Amp_N,HF_Amp_Z,HF_Amp_N,Thresh_HF,Thresh_SwellZ
8,DR01,10/25/2016,2016,299,10/25/16 2:34,10/25/16 4:10,4.206212312,62,22,2.06E-06,2.15E-06,7.22E-08,7.44E-08,3.86E-07,1.43E-05
42,DR01,10/25/2016,2016,299,10/25/16 12:08,10/25/16 12:13,4.192979784,62,22,4.50E-06,3.06E-06,8.08E-08,8.70E-08,3.86E-07,1.43E-05
44,DR01,10/25/2016,2016,299,10/25/16 12:10,10/25/16 12:13,3.297685005,62,22,5.06E-06,2.94E-06,8.34E-08,8.98E-08,3.86E-07,1.43E-05
18,DR01,10/26/2016,2016,300,10/26/16 1:40,10/26/16 2:56,3.324581306,40,20,3.31E-06,1.06E-06,4.39E-08,5.19E-08,2.09E-07,1.37E-05
30,DR01,10/26/2016,2016,300,10/26/16 2:26,10/26/16 2:56,4.431541331,40,20,1.76E-06,1.09E-06,3.51E-08,4.35E-08,2.09E-07,1.37E-05
31,DR01,10/28/2016,2016,302,10/28/16 10:05,10/28/16 10:16,3.218416495,34,22,3.47E-06,2.56E-06,2.34E-08,2.15E-08,9.99E-07,1.62E-05
15,DR01,11/1/2016,2016,306,11/1/16 9:04,11/1/16 11:11,6.734794933,16,24,5.75E-06,2.20E-06,1.89E-08,1.41E-08,4.79E-07,1.83E-05
7,DR01,11/2/2016,2016,307,11/2/16 10:34,11/2/16 10:50,4.895869831,12,30,1.11E-05,5.75E-06,1.58E-08,1.19E-08,1.57E-07,2.67E-05
1,DR01,11/9/2016,2016,314,11/9/16 13:11,11/9/16 13:11,8.029993811,1,16,6.19E-05,2.48E-05,6.97E-07,6.89E-07,2.81E-06,1.89E-05
6,DR01,11/10/2016,2016,315,11/10/16 1:30,11/10/16 1:29,4.191740134,6,2,5.54E-06,4.88E-06,3.76E-06,1.97E-06,5.39E-05,2.04E-05
